id,name,slug,brand,price,image_url,images,description,created_at,mics,wood,model,scale_length,neck_profile,fingerboard_radius,fingerboard_material,neck_construction,nut_width,frets,bridge,tuners,hardware_finish,controls,switching,year,origin,weight,low_cost,currency,listing_status,highlights,description_en
0102be95-8a2e-451a-9701-a15cc14ec0ec,Paul Reed Smith Silver Sky.,paul-reed-smith-silver-sky,,1350,https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771347292984-3409-hero.jpg,"[""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771347294113-6514-back.jpg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771347295105-6954-front-case-open-2.jpg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771347295928-2492-front-case-open.jpg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771347296748-5509-front-pick-2.jpg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771347297223-3668-front-pick-3.jpg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771347297777-3214-front-pick-4.jpg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771347298295-9005-front-pick-5.jpg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771347298807-4129-front-pick-6.jpg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771347299314-3136-front-pick-7.jpg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771347299910-1078-front-pick.jpg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771347300439-7565-pala-back.jpg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771347301090-4961-pala-front-1.jpg""]","Hoy damos paso a la Signature de John Mayer de PRS de la línea SE. Este modelo cuenta con un cuerpo de Poplar en acabado en poli color Dragón Fruit, mástil de Arce con un perfil denominado 635 JM y una trastera de Arce, con un radio de 8,5’ de 22 trastes jumbo, y escala clásica de Strat 25,5”. En su electrónica posee 3 pickups PRS 635 JM “S”, junto a una selectora de 5 posiciones y controles de volumen con tono 1 y 2. En su Hardware nos encontramos con un puente estilo vintage de 2 pivotes con selletas individuales y clavijas Vintage Style . La guitarra modelo 2023, se encuentra en perfecto estado minty y la misma cuenta con su Gigbag de fábrica , palanca tremolo y accesorios de ajuste.",2026-02-17 16:55:04.532013,SSS,Poplar,Stratocaster,"25,5""",635 JM,"8,5'",Arce,,,22 Jumbo,Vintage 2 puntos,Vintage Style,,Selector 5 posiciones,,2023,China,,false,USD,available,,
0226c476-bd34-40fc-9a57-d2b0194b0a65,Fender Custom Shop Strat 67' Relic.,fender-custom-shop-strat-67-relic,,5500,https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773546027018-9238-92fc974e-2760-483e-8930-5a719f4f015a.jpeg,"[""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773546056325-9540-cdf6f483-1890-4257-9327-219a1696ebcb.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773546058390-8537-52087d06-a270-4ee9-ad1f-c823009c828d.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773546060242-2598-726e60ca-5ef7-49cb-9c34-c780248dfb26.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773546062033-3557-e462cb4d-ded2-4fed-9702-2359b5ab7574.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773546064960-3616-6bb32f7e-5049-4aa6-affc-582a08959df6.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773546066685-7053-6920b209-affe-4ba1-8db4-5e3ae236689c.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773546068409-1211-13a4b742-53a6-433a-8378-cd260327ab85.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773546070276-1189-c98ca23d-c6c9-4b4f-a264-b99e62feeb5f.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773546072358-5189-22f392de-61af-41bb-96dc-7793d1b881fa.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773546074873-9420-c45f64cc-4a8f-48f2-b539-04c258d8c2ab.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773546076431-7149-d0218e78-f89d-4ad2-b7b7-eafa40cdc469.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773546078204-6932-9a3160bb-4cc4-4f9b-9466-ad70364ea28e.jpeg""]","Hoy damos paso para una guitarra poco común en el espacio, una Custom Shop edición limitada
Está Strat se compone de un cuerpo de Alder de 2 piezas con un hermoso acabado Aged Firemist Gold y un over
Pink Paisley bellísimo en un detallado
Heavy Relic, puro Check !!!
Su mástil se compone de Maple Quartersawn con perfil en U que denota un sutil check y una trastera de Maple con radio 9,5', 21 trastes médium Jumbo.
En su circuito posee 3 Pickups
Handwound 69'
, selector de 5 posiciones,
controles de volumen y tono.
En su hardware se encuentra el clásico puente tremolo vintage aged y clavijas
vintage estilo Kluson.
La guitarra año 2020 se encuentra en estado inmaculado, cuenta con su estuche GyG deluxe, COA y palanca tremolo.",2026-03-15 03:41:43.552908,SSS,Alder,Stratocaster,,“U”,"9,5’",Maple,,,21 Medium Jumbo.,Tremolo vintage aged,Vintage estilo Kluson.,,Selector 5 posiciones,,2020,USA,,false,USD,available,,
1785b58c-898e-4df7-b9a8-e13b901b6134,RGX Stratocaster ST 570.,rgx-stratocaster-st-570,,300000,https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1776983115439-9187-8dc9702f-c75f-43df-a9c7-8057fe986f1b.jpeg,"[""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1776983155168-3470-13c14f08-b8d9-481b-868f-ce02f53c48dc.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1776983160836-7677-14cedc78-c832-450c-bf75-67463bfc929c.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1776983179109-2939-a89b105d-12f6-48db-9d68-52aab9d9341a.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1776983190336-9087-c9c02be5-4b79-48a3-a0c1-41e9b9e03118.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1776983194773-3754-eca4ee29-0e6b-4aff-a988-92d162850047.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1776983199049-7567-748bdf6a-b11b-4840-9ecb-a1e012b5d357.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1776983202231-3726-9dde906d-6b03-49c2-a2d1-7757df70e84b.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1776983204625-5363-94f9a8a4-b948-4591-9880-80731d7ce9b6.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1776983207315-4238-d7997a6a-27f1-4a48-9d84-36f23c8d6b97.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1776983209848-5379-b6634f71-1a38-480f-8054-74806cff8d64.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1776983212805-2521-4d563748-6516-4a3d-9584-0ca1474d74f7.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1776983215607-5240-40299c3a-28b5-4f65-8a02-3551a736f060.jpeg""]","Damos espacio a este ingreso lo cual es una novedad, una guitarra de producción por parte de Rómulo Garcia.
Está Strat se compone de un cuerpo de Basswood en un acabado dque la marca denomina Light Blue en un acabado en poli satinado y un sutil check relic de fábrica, mástil y trastera de Roasted Maple con perfil en C, y un radio de 9,5', trastes médium Jumbo .
En su electrónica posee 3 pickups cerámicos , junto a una clásica selectora de 5 posiciones, y controles de volumen y tono con potenciometros de 250k.
En su Hardware se conforma con clavijas blindadas y puente tremolo estilo vintage.
Una guitarra que va de la mano en precio/ calidad, especial para principiantes y quien busque algo novedoso y confiable a un costo accesible.
La violá cuenta con funda y palanca
tremolo",2026-04-23 22:26:59.32798,SSS,Basswood,Stratocaster,,C,9.5”,Roasted Maple,,,Medium Jumbo,Tremolo vintage,,,Selector 5 posiciones,,,,,true,ARS,available,,
2c0b9670-c02a-4659-84c1-90bc82693d11,Paul Reed Smith Custom 24 25th Aniversario. (10-Top),paul-reed-smith-custom-24-25th-aniversario-10-top,,6900,https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773543503437-3947-fed7014f-447e-442d-b91a-4760e3a33532.jpeg,"[""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773543575365-8546-6581941f-ce90-4f25-b4a6-fd369894126d.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773543579630-9516-5788ee8e-2558-41bd-8fc3-cd59c5574251.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773543582319-5600-7cae9ce8-3f5c-4162-a383-0b94c3f76240.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773543584140-1841-093bae33-6ae0-4170-9a74-fc131fc0ea99.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773543586294-6895-46a2561f-b5e7-4688-822d-9ce3c6923047.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773543588715-5704-85999bcb-4a84-4b0c-939e-e5d3b74215ed.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773543590452-7540-918aa651-026a-4689-b0e4-a69a47b710c3.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773543592054-5263-a3d93e7c-17dc-47ff-945c-e82d3848fd96.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773543593946-9737-e7dde519-2534-474d-b478-f0c6eb4bda32.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773543596145-8483-fadababe-277a-4691-926f-1528969e355d.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773543598014-9435-fb6b0245-124d-4189-a52b-5a3896683025.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773543599736-6148-9ddd84fe-c897-4c10-aa04-7502eacaaac0.jpeg""]","Hoy damos la bienvenida a una guitarra poco común de ver, de una calidad de construcción y materiales como sólo Paul hace en sus guitarras.
Está fantástica PRS Custom 24 del 25th
aniversario
Este modelo comprende un cuerpo de
Caoba de una sola pieza junto a una hermosa y fina tapa de Maple en Flame
10-Top.
Su mástil se compone de Caoba en un perfil Wide Fat, trastera de Rosewood con 24 trastes Médium Jumbo y radio de 10', además de presentar Shadows Birds en Abalone.
En su electrónica posee los famosos PRS 57/08 tanto en neck como en el bridge, potes de volumen, tono y el clásico rotary swich de 5 posiciones.
En su hardware presenta el clásico puente tremolo PRS de doble acción y clavijas PRS Locking Phase II.
Este modelo es una tanda muy limitada en conmemoración al 25 aniversario de la marca, la misma modelo 2010, se encuentra en estado prístino con su
Candy case completo.",2026-03-15 03:00:24.891724,Hambuckers,Caoba,PRS Custom,,Wide Fat,10’,Rosewood,,,24 Medium Jumbo,Tremolo doble acción,PRS Locking Phase II,,Selector 5 posiciones,,2010,USA,,false,USD,available,,
35273099-58d9-4443-98ed-ac813bf14530,Squier Stratocaster California Series.,squier-stratocaster-california-series,,400,https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773546993841-1923-ecf308c6-182a-4651-ae66-86bec013305e.jpeg,"[""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773547026799-9586-07cff802-7e7e-4af6-919b-85cfe04f7e59.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773547029488-4671-8e728492-8bf1-47d8-894f-4cc97aabcfc6.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773547031436-4049-753aaa65-abbb-4d28-81fc-a112aae74f35.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773547033263-6752-66cc35c6-aaa1-45ed-b4a3-f69404392022.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773547035096-2628-a93d5b62-acd3-41c4-8363-88c799922499.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773547036802-2493-128535ea-45cd-4c5a-baf6-12201c19fa18.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773547038507-8788-780e96f0-94a1-4a5f-8784-4f9e815b1522.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773547040465-4206-c1bb777d-14db-4cf4-8dd7-f3364d91ede5.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773547042121-2867-83086590-ae65-4423-8f78-b66163536442.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773547043784-9545-a8b710a0-6877-446c-9f09-8c0128855e71.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773547045516-2543-7cd159fa-3cd2-4827-8e48-d169616451c2.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773547047416-7990-79ad36b5-8b28-4645-8ce4-512e4ae6b6e0.jpeg""]","Ingresa una de las mejores guitarras destacadas por su relación precio/ calidad.
Este modelo presenta un mueble de Basswood en acabado en poli y en el clásico 3T Sunburst, un mástil de Arce con perfil en C y una trastera de Rosewood, 21 trastes médium Jumbo y radio de 9,5:
Cuenta con 3 pickups Strat coil cerámicos, selectora de 5 posiciones y controles de volumen y tono.
En su hardware presenta un puente tremolo de 6 puntos y clavijas Die-cast
Standard.
La guitarra modelo 2005, se encuentra en perfecto estado estético y funcional, cuenta con funda y palanca tremolo.",2026-03-15 03:57:49.541762,SSS,Basswood,Stratocastee,,“C”,"9,5’",Rosewood,,,21 Medium Jumbo,Tremolo de 6 puntos,Die-cast Standard,,Selector 5 posiciones,,2005,China,,true,USD,reserved,,
3e22a8e0-f245-4adb-89b7-43a9052a09eb,Fender American Vintage 59',fender-american-vintage-59,,2990,https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771288727832-5825-front-case-paper.jpg,"[""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771288729015-4781-back-case-2.jpg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771288729540-5503-back-case.jpg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771288730029-4591-back-close.jpg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771288730441-1202-back.jpg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771288730802-4563-diapason.jpg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771288731259-4997-front-case-2.jpg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771288731670-7772-front-case.jpg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771288732073-7222-front-open-case-2.jpg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771288732697-4889-front-open-case.jpg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771288733215-3561-front-open-case3.jpg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771288733820-4492-front-pick-2.jpg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1771288734228-1295-front-pick-3.jpg""]","Uno de los últimos ingresos del 2025, en este caso una Strat Vintage en perfecto estado. Con un mueble de de Alder en un acabado nitro en el clásico color 3T Sunburst. Presenta un mástil de Arce con un perfil “D” shape, trastera de Arce con un clásico radio de 7,25’ y 21 trastes Vintage Style. En su electrónica posee 3 pickups Puré Vintage 59’, junto a un selector de 5 posiciones y controles de volumen y tono. Su hardware se destaca con un puente tremolo vintage de bloque grueso y clavijas vintage estilo Kluson. La guitarra modelo 2015 , presenta check en su acabado por su uso característico de este modelo , en perfecto estado estético y funcional , cuenta con su Candy case completo ( Case G&G de Fender , palanca tremolo, ashtray, selector opcional de 3 posiciones, tags, folleteria ) Hermosa, liviana y resonante.",2026-02-17 00:38:59.561051,SSS,Alder,Stratocaster,,"""D"" Shape","7,25’",Arce,,,21 Vintage Style,Vintage bloque grueso,Kluson Vintage,,Selector 5 posiciones,,2015,USA,,false,USD,available,,
4681a903-b929-4037-96a2-9cb69f4fdd3a,Paul Reed Smith Custom 24,paul-reed-smith-custom-24,,4300,https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773544821732-7145-6c4db2c1-fe86-4a8e-8a6d-25ec686f32af.jpeg,"[""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773544877556-5957-6b4421ac-b873-4a8c-8c8b-1e58eb1ad126.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773544880251-5568-5c52dee0-2b04-4ca6-bc83-d21fb5192b80.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773544882842-5374-aa7d1f27-ec73-4c03-995e-8d8e9d9d549f.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773544884736-1154-ed208ea3-f112-4e7a-bf3a-1f34ecd18cb7.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773544886556-1317-d0db12f5-6364-4d34-a3ae-1dfc34268808.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773544888272-3250-4988eb3d-c06e-4f2d-869e-6767d5dab03d.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773544890180-4575-d4b263a1-a285-4317-b68b-4b2e27d13f34.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773544892227-2518-42a875be-ff53-4a09-b5dd-4ba51426fb17.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773544894129-2264-287df1a1-854d-458c-bd84-bc31875b0c12.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773544896293-9976-2fc334c8-c07f-4c5e-92b8-ecdaf8f7b23d.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773544897960-2273-d7b795e1-f48f-47d9-8de4-60cd748c7c65.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773544900578-4563-c6198f41-d58f-4a6a-99c0-648d0d31dfea.jpeg""]","Hoy damos espacio para un ingreso de alto calibre.
Está belleza se compone de un cuerpo de Caoba junto con una tapa de Maple 10-Top en un deslumbrante Fire Red Burst.
Mástil de Caoba con Perfil Pattern Thin, delgado y cómodo junto a una trastera de Rosewood, con trastes médium Jumbo y radio 10.
En su electrónica posee los clásicos pickups PRS HFS y Vintage Bass, junto a sus controles de tono, volumen y selectora Rotary Swich de 5 posiciones.
Su hardware se compone de puente tremolo PRS y clavijas PRS Locking Phase
Il.
La guitarra modelo 2008 se encuentra en estado minty, la misma cuenta con su estuche y palanca tremolo.",2026-03-15 03:21:56.008378,Hambuckers,Caoba,PRS Custom,,Pattern Thin,10’,Rosewood,,,24 Medium Jumbo,Tremolo PRS,PRS Locking Phase II,,Selector 5 posiciones,,2008,USA,,false,USD,available,,
60e6f343-d4cf-4d31-9505-0720eb511cb4,Taylor 214 CE,taylor-214-ce,,1350,https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1778453572699-7390-15d08dc2-2a8d-46f3-b3a3-761b78a9f3e9.jpeg,"[""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1778453679424-5058-8be9a039-b0cb-4572-93c5-4b38b4bb44e3.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1778453681723-5146-5539db8e-77e1-4607-b09d-6a0f3d002cf8.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1778453684216-3299-4d28941c-d588-4d2d-aa1f-aad14d6bdab4.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1778453686398-9387-d5e202c5-de55-4483-a1b4-3be7dca18914.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1778453689194-8857-7d6c4785-7c2c-480b-adf6-13ccb28f9d0a.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1778453692523-4026-00bbace8-bbfa-4b3e-a6e7-dd30ffc76257.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1778453694945-5698-3c9487ec-13ef-4e8a-b1e0-83c9a422fa74.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1778453697486-9559-15a51cda-6db3-43b2-ad6c-f9a326c179ba.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1778453700219-8255-fd3a4f88-d2d1-4df9-acad-cf915928bd5b.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1778453702537-4987-11da6128-9302-413c-b66f-2085041ce0b5.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1778453705640-1081-9ed4094c-6e56-45d1-86a4-872d2fffdf37.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1778453708436-8037-d303f033-16cb-41bb-a7d4-f890e5d27d2c.jpeg""]","Ingresa una bella acústica de la línea
Taylor ... 
Forma: Grand Auditorium.
Tapa: Sitka Spruce.
Aros y fondo: Layered Rosewood.
Núcleo central de álamo con veneers exteriores de palisandro.
Binding: Blanco crema.
Golpeadora: Tortoise.
Roseta: Tres anillos, blanco/negro/blanco.
Acabado del cuerpo: Gloss.
Madera: Tropical Mahogany.
Acabado del mástil: Satinado.
Diapasón: Ébano africano.
Longitud de escala: 25.5"" .
Cantidad de trastes: 20.
Cejuela: Nubone.
Trastes de Puntos perlados.
Puente: Ébano africano.
Electrónica ES-T.
Selleta: Micarta compensada.
Clavijas Taylor Sealed Tuners.
La guitarra modelo 2010, se encuentra en perfecto estado estético y funcional, cuenta con funda de la marca.",2026-05-10 22:55:15.741791,,Tropical Mahogany.,Acústica,"25.5""",,,Ébano Africano,,Nubone,20 Trastes de Puntos perlados.,Ébano Africano,Clavijas Taylor Sealed Tuners.,,,,2010,USA,,false,USD,available,,
9ae2abf2-cf63-47d4-b273-b9d59473df00,Fender Stratocaster Custom Shop 64’.,fender-stratocaster-custom-shop-64,,4300,https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773545566637-6159-a4cc856f-8b28-40e0-a38c-51a445d79dcc.jpeg,"[""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773545601065-7980-a7ac7094-776e-4385-8eb1-8ed099fd246c.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773545603611-9075-32511510-3efb-4540-8c0e-9549cf97995d.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773545605961-5439-8454f62b-7a72-40d6-9d34-4e1df6f16e26.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773545607622-7536-b1274fd3-de66-4402-b07f-121c75af0c48.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773545609321-6556-2fb3c42d-cc23-463b-8ef5-024383922e0e.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773545611056-7931-1ae4234c-984e-40d9-8355-a61aa74ed130.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773545612723-3994-3ce2f1e4-9e21-4c1d-a2aa-f4d51314beac.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773545614556-3982-ca873d65-75bc-4e7b-8b14-fa281c728235.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773545616510-8204-4faebb4d-7556-476b-a8cc-d1942758d5b0.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773545618020-1993-00c1bfd5-93e2-4346-b4c2-bef66b4b476d.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773545619927-6392-ede0dae8-8f17-4de1-a917-518c1f10f971.jpeg"",""https://mknihdovtrchfuocshzj.supabase.co/storage/v1/object/public/products/1773545621824-6860-b5b07c74-2522-4f7f-adcc-01226161b929.jpeg""]","Damos paso al ingreso de una strat particularmente hermosa con unos specs alucinantes.
En este caso una Custom Shop 64 Clóset
Classic modelo 2013 en un estado de unico.
Con un cuerpo de Alder en un clásico color 2T Sunburst en acabado de nitro la cual presenta un check de relic natural
muy fino.
Mástil de maple con perfil 60' ""C"" y trastera de Rosewood oscura y porosa de radio 7,25' con traste vintage Narrow Tall.
En su electrónica se encuentran 3 pickups Lollar Blonde en el neck y middle y un Lollar Special en el bridge, junto con su selectora de 5 posiciones y potes de volumen y tono, su hardware cuenta con el puente tremolo vintage de 6 puntos y con clavijas Schaller.
La guitarra se encuentra en perfecto estado, bellísima, resonante junto con su candy case completo con palanca tremolo, estuche G&G, Astray, COA, tags, llaves, accesorios de ajuste y kit de limpieza.",2026-03-15 03:34:04.548226,SSS,Alder,Stratocaster,,60’ “C”,"7,25’",Rosewood,,,vintage Narrow Tall.,Tremolo vintage de 6 puntos,Schaller.,,Selector 5 posiciones,,2013,USA,,false,USD,available,,
